(True, 0.29596126005175694, 0.01277618615117591, True, 291.7001631259918, 236162, 421)
(True, 0.29596126005175694, 0.01277618615117591, True, 292.55028462409973, 236785, 422)
(True, 0.29596126005175694, 0.01277618615117591, True, 292.5713064670563, 236828, 424)
(True, 0.29596126005175694, 0.01277618615117591, True, 292.59802770614624, 237083, 423)
(True, 0.29596126005175694, 0.01277618615117591, True, 292.6215035915375, 237922, 426)
(True, 0.29596126005175694, 0.01277618615117591, True, 293.6063551902771, 240442, 430)

(True, 0.2917841289814276, 0.0069386631845383545, True, 193.80184626579285, 579904, 1050)
(True, 0.2917841289814276, 0.0069386631845383545, True, 194.65055179595947, 582793, 1052)
(True, 0.2917841289814276, 0.0069386631845383545, True, 194.74919605255127, 583710, 1055)
(True, 0.2917841289814276, 0.0069386631845383545, True, 194.84485459327698, 582052, 1053)
(True, 0.2917841289814276, 0.0069386631845383545, True, 195.4761471748352, 582966, 1055)
(True, 0.2917841289814276, 0.0069386631845383545, True, 198.97057843208313, 594404, 1074)

(True, 0.29841092156459176, 0.010411684078988669, True, 106.9980800151825, 322605, 589)
(True, 0.29841092156459176, 0.010411684078988669, True, 107.04947400093079, 323747, 592)
(True, 0.29841092156459176, 0.010411684078988669, True, 107.47345066070557, 324379, 593)
(True, 0.29841092156459176, 0.010411684078988669, True, 107.52567529678345, 325750, 595)
(True, 0.29841092156459176, 0.010411684078988669, True, 107.57381916046143, 322060, 590)
(True, 0.29841092156459176, 0.010411684078988669, True, 107.86854267120361, 324175, 595)

(True, 0.3090435092923374, 0.008074012323951139, True, 206.32094478607178, 506659, 909)
(True, 0.3090435092923374, 0.008074012323951139, True, 206.39995074272156, 508730, 911)
(True, 0.3090435092923374, 0.008074012323951139, True, 207.228750705719, 507961, 911)
(True, 0.3090435092923374, 0.008074012323951139, True, 207.31053686141968, 509046, 913)
(True, 0.3090435092923374, 0.008074012323951139, True, 208.07057404518127, 510663, 914)
(True, 0.3090435092923374, 0.008074012323951139, True, 208.1512734889984, 511730, 916)

(True, 0.3545280731219212, 0.010402935216873846, True, 352.4675567150116, 296940, 539)
(True, 0.3545280731219212, 0.010402935216873846, True, 352.52283239364624, 297693, 540)
(True, 0.3545280731219212, 0.010402935216873846, True, 353.3701825141907, 300275, 544)
(True, 0.3545280731219212, 0.010402935216873846, True, 354.21373891830444, 302869, 550)
(True, 0.3545280731219212, 0.010402935216873846, True, 354.26899671554565, 305253, 552)
(True, 0.3545280731219212, 0.010402935216873846, True, 356.8608241081238, 306564, 556)

(True, 0.27713200564687523, 0.007395691209010455, True, 144.25436663627625, 426877, 751)
(True, 0.27713200564687523, 0.007395691209010455, True, 145.12943315505981, 427306, 753)
(True, 0.27713200564687523, 0.007395691209010455, True, 148.7873330116272, 441203, 781)
(True, 0.27713200564687523, 0.007395691209010455, True, 150.42875933647156, 447352, 791)
(True, 0.27713200564687523, 0.007395691209010455, True, 150.49885487556458, 448748, 794)
(True, 0.27713200564687523, 0.007395691209010455, True, 150.57250809669495, 449140, 796)
